x,y
6.330015235,-5.065238718
-6.055007658,-7.461503808
-4.985765701,-7.531582149
-2.324507654,-3.400844666
-0.967726571,0.540656771
5.630918165,-8.545287512
-0.322865242,-1.291766769
-3.615649948,-2.719059019
4.687935319,-3.99952401
0.504013058,-1.144721629
-4.615511446,2.693944681
4.320737953,1.427115667
-0.532935499,-4.716769164
6.997879557,4.814339022
-2.107442387,-4.057562905
-2.33287233,2.207150983
-1.827937603,-1.834316585
-5.601477235,9.707897173
4.031504914,-4.646160185
-2.205028093,-5.06199683
1.135582492,-4.752495656
-2.20817117,1.531283964
5.397861909,-3.787252219
5.427284243,-4.587012412
-3.10317393,6.134514797
2.222674623,0.329239174
-1.745057393,-8.292105104
5.78586519,-3.094247979
-5.988102137,-3.972349717
3.335268693,2.389599608
-1.413372282,3.405435715
0.839444691,-1.970362068
-3.522704013,0.559372471
-1.587344939,-2.886360783
1.452638642,-4.526237953
3.501637967,3.953028048
0.638645883,-3.987561667
-2.133415312,-0.844625609
3.677148075,1.965819624
-6.499371312,-0.999252898
1.685953346,-4.450317331
3.012873687,-4.386909401
5.971439351,4.66523591
6.572908647,2.374793272
-4.332094137,8.666536595
-5.093340764,2.913361849
1.871753453,3.083354961
3.812378349,-5.673118522
5.428954551,-6.346431348
2.93064927,-2.663688021
-3.012334169,-4.190891317
0.698562181,-8.53521433
2.709340292,-6.738397335
-6.097900093,3.667069121
2.205097778,-2.146844202
-7.328223379,0.156165765
-2.064240894,1.321490057
-1.893192176,-2.742111561
-4.574202911,-6.034142615
-1.93559764,-4.130133199
1.874791531,-4.907796327
4.515150428,-8.430166358
-2.841142978,-4.273633969
3.329878329,-2.498976325
-9.193231658,0.812949541
4.64599476,-4.073911504
-1.857710244,1.788028169
-1.776058396,7.474665554
5.627362964,-6.030048647
3.830173665,-3.728794525
5.562851884,-3.776984444
4.58912165,4.433804772
1.725926593,-7.211969868
1.903002305,-10.52898856
2.921422607,-5.896871085
-5.748482224,-1.867845105
-6.675242366,6.650034755
4.566178951,-0.908657991
5.600171293,1.461272794
3.098255372,-0.68973973
3.688239138,-9.496333468
5.497703464,5.239049436
3.099529171,-3.416674863
6.129504208,-1.613949688
5.872787894,-2.022897371
-0.179756501,-2.056846999
-7.765150516,5.028470725
-4.650165286,2.080825699
4.859240462,-3.62607742
8.44472242,-1.890256677
-0.771579224,0.020160598
-5.694577329,-7.864997789
3.808356666,3.123540827
-9.211546885,8.349276534
2.517779827,-2.258920573
-6.727618023,5.406932516
0.097577579,4.570716568
-2.401392827,-2.668453091
1.315112133,-4.223377376
-4.499899796,-6.392366652
0.950265496,-2.445988555
1.707332517,0.419734651
6.108840525,-4.471441691
-2.544456352,-3.24477683
-10.09034168,0.501041148
0.753996065,-3.577844103
5.757815881,-8.743186314
-3.06716895,-2.556776137
-9.441618393,4.349691244
5.558089721,-4.282583991
2.37408952,-2.019855684
6.286518622,-4.576586869
6.344635268,3.523518404
-2.769146577,-1.770997635
1.43696703,-4.563327158
-2.751481904,-1.354937224
-6.154421664,2.74475157
2.197142974,-4.628093484
4.981236314,0.253445552
-7.708309989,-3.17861951
-7.97124741,0.646186938
4.908739179,-2.715319772
2.636134658,3.641108219
-2.17488493,-5.049883573
4.893304375,-9.971909963
-0.771149149,0.177212957
6.709307573,3.016373488
-3.264493845,-2.887506365
-2.671035998,-2.324395667
-0.621140634,-1.445459538
-4.832612919,-2.06626642
-0.02741546,1.717401741
-9.558082111,0.650086165
3.905174595,-3.643631192
2.336835281,-3.469751373
8.296265201,-3.148228631
-5.634687996,4.044394628
4.32853685,-2.406843683
3.73668135,-10.17548773
-2.952474435,2.4089761
-4.626807934,-6.297079433
2.556693901,-0.946377511
4.534564241,-3.045164768
-4.783894046,2.671429731
3.590624582,-5.130023499
-7.482522737,-3.675030242
5.971452366,-4.147320791
-3.425612851,-2.228266759
-2.018463331,6.090285898
-1.2327201,-0.135470574
8.088658407,1.188646669
5.21371085,-0.191803341
2.821918708,-3.766313273
3.854245128,2.348376347
-6.871806764,-2.52047224
-8.510254215,1.287051034
7.132185032,2.740701735
-5.543485801,-5.900968066
1.666693439,-2.949411057
-7.541377022,8.583449155
1.858406397,-5.369988833
0.472857593,-2.952621221
3.740835731,3.235915074
6.116035224,1.499835207
5.379743511,-10.08093042
-7.708259987,-0.154364135
7.065679439,-4.917870459
-5.066935906,-3.0901553
3.19667554,-4.364702973
3.159225649,-3.86571207
3.993333865,-5.781409106
-7.490352385,6.425427557
7.606599465,-2.07265624
2.161555216,-1.406772365
-5.953901567,-0.436691966
2.34437353,-7.280496335
-2.557817069,-2.659911661
-5.33368852,-1.611971869
-7.383333564,4.492583256
3.597887164,-10.43062637
7.4707654,-6.999291637
3.359102202,-2.751113553
-6.062543682,-3.163771704
4.395507263,-4.721750961
5.856743858,-5.496645734
-6.304350874,9.793046865
6.589612872,-3.319181062
9.924170231,1.091856018
0.965952375,-3.594865343
-2.027005405,-0.340594342
-7.527144967,0.24968652
-0.768322584,-3.257333326
4.471117977,4.593117381
1.766285576,-5.68688162
1.488108978,-2.034423063
5.961134787,6.023826894
-5.72250001,-4.033432629
-5.925800258,-2.432664134
4.460825736,5.444941296
4.517877257,-6.670893517
-7.53114577,-3.246698287
1.09390883,-4.14371395
-0.195648474,0.112392777
-1.23741633,4.453160778
1.479111633,0.223003172
-2.642353636,2.36781387
-7.089810142,-7.023913467
7.318347996,4.414563315
4.647359912,-0.454102164
-8.68595222,8.402034093
-2.651573327,-2.831716063
-8.891565465,-0.448523923
-6.898621746,-2.228387101
1.631381159,-4.890054119
-1.034954028,-2.918262604
-4.991966276,2.740789915
4.049813931,-7.662874028
0.695002226,-3.504115326
-9.234664272,-0.807520334
-0.764069182,-7.133063129
-1.133649366,-4.015223158
6.760834554,4.932519366
0.13321575,-8.97147551
2.024389225,-6.530099637
-5.008618573,-1.055886039
-6.410561214,-5.99358503
-1.961590481,-3.573375899
4.051431204,-5.34693313
-6.38381808,4.049445898
-2.748082453,-4.570237076
1.419157416,-5.657645889
7.59170347,-4.995187441
3.471214352,4.9230644
2.076937561,2.813722907
-7.009197103,9.505913444
2.374455337,-8.055478614
-2.687323467,8.254691967
1.668225345,-1.995703312
6.286939892,-3.762020417
2.369435129,-5.811352837
2.330575435,-2.904595988
4.929666727,-4.144243324
-6.344006226,7.739113088
4.250868985,-3.475692683
-0.023774301,0.407690857
-5.40441419,-3.508750966
-9.634985042,0.711401925
3.056709144,3.024560883
3.043651755,2.700909413
-8.401177595,-2.372631706
-5.648844337,-3.643610466
4.695533638,3.783431624
2.794990184,-8.8247064
-4.411093018,-9.019629508
10.4019212,1.113383938
2.188029294,-5.549290786
-0.083179854,0.999089
-7.370457876,8.08490834
7.653473987,-3.882536302
3.110776949,-5.977649537
0.0899041,-6.465349647
3.532656319,-5.937814678
-1.964427606,6.018727401
8.589070368,3.854191376
-3.246287156,2.875795327
3.636110384,-4.302907097
3.766809753,-2.729577292
1.411142796,-0.480627546
5.125407692,5.071988185
6.226768826,4.693803477
6.886037518,-4.023311912
2.810328053,3.383742688
-5.244912855,-1.167165032
0.95915836,-1.29820557
0.427631566,-4.365079316
6.507599162,5.589719404
1.875245753,-5.517299791
-3.92816113,2.383377096
2.464997364,-5.107116656
-6.022439694,-6.315626533
2.348078189,-5.692079312
7.339373127,2.937058542
8.457056649,-2.403053577
5.743617299,-5.118391216
4.070319249,-1.19039358
-3.195120521,-7.33127615
3.526518487,-2.332280773
0.211281476,-7.45960855
6.713856506,-3.994958564
-5.025300893,9.173393344
-1.106163863,-2.330230067
2.454276352,-6.219294528
-2.664455287,9.146620194
-7.672954297,1.151781806
7.2043482,3.225282679
2.20048527,-5.980401766
-6.126238309,3.752238659
4.464581825,-3.526488156
5.963601323,-4.227642717
3.113060315,-5.155304857
5.900518935,3.725297298
-4.663524015,-3.940043467
7.373506589,3.511562497
1.092774175,3.242383104
4.318008407,-5.939538314
-4.695912402,5.319134967
5.611033643,-6.365684757
5.857269945,-9.059845626
-0.343363467,-2.91350467
-3.822644725,10.1270498
-7.00264311,8.760038019
-6.129924948,9.729654438
-4.668037879,8.871041809
6.831873415,-6.48486036
2.293000668,2.669361141
2.357836804,-5.89094987
2.981234728,-4.019586787
0.027383728,-0.923316945
5.001116886,5.663747542
2.284153275,-3.578735087
6.867535033,-2.954929916
3.211004636,2.330357467
-4.024234943,-5.367635973
6.927878814,4.01318604
2.658028064,-10.14857882
-1.13129811,-7.595149764
4.400449657,-4.055333259
7.280938208,-5.23194839
7.420745531,-6.251687669
-7.853922914,9.138475334
-8.529231483,-0.070007288
1.62644559,-5.178539806
1.119659819,-4.683840777
3.653970899,-6.131192565
-6.190408649,-6.432451549
3.437354064,2.201158155
7.283038714,-7.16122061
6.039955769,-4.48547677
0.360795759,-1.351822516
-0.110381392,2.086721475
-1.385495093,-6.966774469
6.942797021,2.800054575
-5.505526611,-0.150795911
-4.354140802,2.825958724
7.369704479,5.219863146
0.141213021,-5.820854266
-4.999340384,-2.234776493
3.487623499,-4.374364374
-3.197574793,5.424077063
5.535916498,5.635509621
2.570269148,-6.470964503
2.626185048,-1.710307534
-1.45211315,-5.384136814
-2.075575899,6.959766762
-5.387535639,9.147981509
-0.969635189,-7.581103546
-4.334044714,-2.514576269
8.647266942,0.444549019
3.560598967,-5.085371797
-1.580418889,-0.734038923
-4.734966321,-5.578445399
2.162727567,-6.619977688
-0.30529817,0.584249409
4.336811202,-4.735767517
-2.048801221,6.005792818
4.863642039,-3.579199436
-1.23719745,0.916669745
5.618729166,5.254939409
5.924819481,6.020332769
6.474157923,3.598171919
9.103581299,0.872003364
-0.497369422,-1.638255941
-3.210640933,-2.296453146
-6.574862327,3.161566837
-3.256656618,-2.898390168
0.824886492,-1.393710388
-4.465291328,6.870780958
7.948745161,2.443692198
-3.702308789,-5.95543914
-0.706405498,0.485230615
6.469688534,-2.463287444
-4.630303663,-2.09436022
3.467522101,-4.752739158
-3.272279451,-6.336144339
-5.614696627,-10.64739672
5.228040041,-10.47450688
2.857651487,-7.367281923
-2.144656012,1.138404258
-3.446804424,-6.348384504
-2.718736271,7.359612532
2.548552331,-7.470007568
3.672302727,2.944816321
-1.435508261,-5.924239051
-1.602564166,-4.781772742
7.287624023,1.869211487
5.731877873,2.115180407
-6.610117256,4.58563518
8.011133264,4.131589471
2.654275198,2.787645537
3.170931441,2.553003848
2.289664941,-4.122750455
2.69178383,-0.868310944
2.051670851,-3.799512756
-1.03559729,-0.402443425
2.90389428,-9.470226659
0.806920501,-4.080862434
-7.15915706,6.947215639
-2.226675155,0.915000137
3.22517815,2.613361956
1.758638691,-1.30067281
-8.441028196,-0.46174078
-4.538255944,8.747288578
6.03921683,-2.901111725
-3.508316575,1.394595471
2.509451964,-1.259846607
3.452695247,-4.944545233
4.418010335,4.160086717
5.995289796,-1.608398734
-5.446911596,1.680310292
4.244561175,4.983195362
4.851628556,0.867423291
3.629645935,-4.404281071
-6.059916761,8.356635643
4.372417413,-3.612815874
-0.207949343,-6.617345588
7.706125079,2.446065561
-6.987022625,-1.298823816
5.538304972,5.264875733
-4.312767569,7.94558947
2.502782985,-2.632403079
-4.023962055,8.489459652
6.350942784,6.799597582
1.531851448,-9.290136968
-8.623850702,-3.348729183
2.954048189,-3.869087234
-6.010034436,-1.127268884
-9.9014545,-0.020673619
-3.82147909,-1.95072774
-7.864737685,3.636804859
-4.301016887,-6.374342239
2.537590575,-1.646525962
2.195474465,-4.967259367
0.608587207,-7.69160949
-5.270413906,-1.450920681
-4.13039636,-5.522609406
-3.582905194,3.341594479
-2.889480718,5.657935428
0.517046051,-0.362618577
-4.597888654,5.197207143
2.528734566,-1.974120673
0.97819136,0.438134645
5.905773001,1.192475425
-0.482793163,-2.261044371
-6.870903279,-4.711567007
-2.70987885,-3.270093182
3.847153414,0.895943208
5.115642376,-5.676014888
-1.784578296,-4.028834073
4.832843866,-9.364621343
2.497028229,-7.702745228
-9.14382063,0.278639246
8.705095958,-6.156752548
5.99104658,-5.241741323
0.222599631,-4.059017088
3.902713426,-8.133983878
6.170346617,1.286389823
5.859111479,-0.471474353
-6.290476079,-2.51319091
-0.409820899,5.384226175
-4.035568294,-2.136757611
3.70967212,-4.164850875
6.262764798,4.666834471
4.591583224,-4.364740679
-4.013707534,2.173742617
6.158853057,-3.335951227
6.866018435,3.484847413
-7.568374223,9.190811621
1.11609064,-5.816620943
-8.118675607,-0.704643526
6.03132664,4.293401033
4.751225232,-2.136457248
3.061183723,-4.881632531
3.921056736,-8.700562364
-6.722940669,-0.143940046
1.408883557,1.878349856
-1.725354113,10.02353926
-9.050142111,6.416961315
-9.119385153,7.796823355
7.864977919,3.653258253
-3.424823737,4.352024719
-4.661977462,2.099625687
2.375688214,-7.092134904
2.978306432,-9.582045969
1.697514554,-5.42293846
2.681432021,-10.34734163
0.602308801,1.084118756
3.96606829,2.629905213
3.83748091,-2.832241554
-2.236646264,-2.660028791
-4.210643414,-2.028921771
2.770436577,-4.277275277
-5.375929855,-4.528903363
-3.941120093,-1.630148256
-6.533270661,8.340442149
3.398516341,-7.1849668
4.362752669,-6.982465168
4.827619491,-7.426995273
4.87337532,1.205476945
7.784661827,4.201061189
2.461958974,-3.035542818
-4.881189547,5.214553124
1.329065613,-4.490238712
2.971390429,-4.432033171
5.690481412,-6.923517059
4.924414743,-4.320475851
-4.635688923,0.090423251
0.5145886,-5.108569278
-7.669413633,-1.097793262
3.604302181,-10.89282351
5.537033375,3.712425076
-7.81818446,-3.965748701
3.064684735,-2.30436616
2.680866408,-4.015003863
-4.350736571,-3.485617491
6.388500212,-5.329518652
3.053935522,-0.025252459
-3.536148541,9.3600264
2.768075302,-5.307077013
-9.597455548,-1.360404747
3.56327829,-7.247536498
4.295145612,-4.757657031
2.031118205,-2.516985777
6.971732494,2.621192524
7.017977561,-4.771621316
-6.3678642,-3.700631381
-7.18808229,-1.424487625
5.240433603,-3.661299121
8.484841741,-0.392997509
-1.502318201,8.09238193
6.726451918,-0.034442742
1.563762456,-4.046052619
-3.327631765,-3.079621853
3.70625668,-2.051589368
3.568546763,-7.686329848
-1.307496402,1.906193138
7.342939105,1.22370947
8.937750679,2.325452295
5.154971899,4.587966152
-4.10379682,8.733237769
6.845293274,-0.350740472
0.366334521,-7.638919947
3.766743388,-7.094477913
3.532654282,-6.705375711
10.92685524,2.739427001
3.67072796,1.090610604
9.032925631,-0.241954404
0.037388963,-2.871866243
3.613043774,-8.38196699
-5.316216669,5.706235046
8.581299411,-6.42702556
-5.172837378,8.347634535
-4.604661591,-3.368027506
2.766683029,-2.679642556
-4.035505529,-6.323710124
4.675753393,2.525025668
-1.774656421,-1.937152031
-1.257787474,-8.481178708
2.024811322,-8.882672838
-4.345447308,-1.56762157
-4.546909402,7.981685906
5.945980383,0.830140649
-5.243918965,-4.85275844
3.489073048,2.81198888
6.067434431,-3.740395051
9.295271841,2.010201446
-2.460815444,2.829020658
-2.905447678,-2.636704191
1.268304278,0.642967503
-0.337112359,-3.407132796
-0.478432981,0.281576192
4.023161544,-8.328348415
7.384317634,-2.348740398
-5.017393195,0.136562237
-7.440102451,-7.437771385
4.407796912,-5.920874231
-4.360815469,-4.463845296
-4.605333609,6.665848974
0.727472776,-2.585636268
1.281880265,-4.400464862
4.409731814,-5.894617204
10.71261582,1.706536761
9.329516298,-0.583857773
4.151197883,-2.873840377
5.976278416,-0.877310661
-8.763913928,0.409443863
-1.38391962,7.19336317
-5.466144113,-2.274171734
-6.585165972,-0.472385833
7.985265481,0.681784955
3.358863976,-10.85613002
-2.66020292,-3.473078531
7.477013657,4.367564088
6.476641557,-1.141792379
5.756179007,3.667106121
4.487104613,3.850608078
-2.046840909,-2.718729449
2.893575954,-1.866239169
1.473724337,-8.285908397
-7.666678764,3.036784981
4.082237392,-7.272531158
2.511662187,-9.443561558
3.498955718,-3.945518824
8.058004591,1.321376253
6.8137808,3.724566717
-1.908459876,-1.750805516
4.717503915,5.075347905
3.52984244,-4.467901793
-6.521404781,2.641547765
0.299774843,-7.045278333
8.561268339,2.436145035
5.267770416,6.14454718
-7.886800181,6.695618302
2.326935929,-1.250520215
3.081382643,-1.944201565
6.747834162,-5.051155989
7.931830236,3.378511158
3.177537614,1.052969017
4.652276475,-0.205182813
-6.84326138,11.22983898
-6.010696378,3.440651889
-4.213191733,2.362351585
5.373161998,-7.393848004
-4.252250558,-1.331365747
-2.457672179,-2.772948569
2.998771117,-8.904085959
4.854990856,-5.076859782
-7.034302781,-1.438552567
3.119002598,-4.299237938
-5.865263273,-2.551785861
-3.708566883,2.572254114
-5.699630864,2.473775421
5.864417719,-2.973704954
2.03828517,-6.738207366
7.499288519,3.735687387
-1.163816471,1.645446445
3.371270011,-8.239630404
-4.742934559,-2.627879205
4.830552159,4.428642773
-8.117173073,8.215181398
8.366337399,-5.737946184
-3.485984689,-5.946089844
-6.628480018,-1.598845929
1.599206403,-1.13041396
4.44827241,1.866659562
2.137774713,-5.430459511
-1.168404564,2.743603606
6.163055029,-2.264135745
-3.088975236,1.011980368
4.792410296,1.657687423
4.153349675,-0.575742999
3.377315328,-1.231741978
-2.425638924,7.757531794
3.812250972,-2.85140795
2.40581498,2.347763195
1.437458765,-1.412237138
1.44414887,-1.633303801
-7.101281951,-1.640316677
4.83575108,-0.660910142
2.144450795,5.073500306
-4.396818016,7.697302903
-8.966112126,1.553025204
-6.184235248,3.397301619
-6.277982531,-3.556210885
5.237423583,-6.705687666
-4.129707187,5.646979687
5.185109323,-1.883950269
0.980494236,-2.265204178
-7.665711774,3.875381254
-3.158147833,3.331039262
2.324837979,4.232820405
-7.384793602,-2.86835193
-5.398517096,-5.435511247
1.212380368,-3.037368396
4.990064821,-7.007235079
-4.89593936,8.782014013
-2.404081077,-3.700058594
6.604766137,-2.484257238
3.837813281,2.602612068
1.139560288,-2.101110286
1.554830279,-2.928461043
3.99991429,-2.939524559
3.017688349,-4.857847895
0.232951793,-0.391909803
-1.873988777,-1.77301565
0.126412429,-2.099548213
-7.162589215,-5.54968158
2.754768822,-7.059222894
7.196041279,3.093151356
5.817461247,3.436679623
-6.075151064,-5.306422773
-3.957043723,2.564138445
-3.898614843,-0.930466597
-2.707620765,7.530129079
3.394492917,-9.794572068
-0.077614687,-6.893967383
-6.236304406,-5.133491017
8.249740111,-0.168399932
2.084583525,-8.687967223
-0.794099364,-3.201149258
4.468139684,-8.888944164
-1.568207338,-7.321891081
-2.439809631,-4.398455996
3.464725159,-6.364512728
2.079336672,-0.993275944
-5.656364975,8.516523129
3.586435141,-7.360281317
-4.152899357,-4.03952026
6.395638384,-6.095270791
-0.797013158,-5.422052071
-2.032382254,1.129149827
-7.335988993,-5.141551827
3.794044767,-2.149401505
-6.652293912,3.713872849
-1.907645092,7.539726114
5.133026261,-5.081692675
4.654900964,-7.092085853
2.123270174,-4.936794839
-6.886906126,0.850319114
5.187974421,-3.271313028
-3.059644689,8.547220676
4.166132865,4.17787901
1.167445494,-0.937226963
3.59589898,-0.13561786
-1.125898563,-2.481739263
2.908348525,-9.049878858
3.125985951,-1.498517781
5.943597872,-0.641908399
-8.061317145,7.56276427
-3.006626215,4.304088224
6.904656836,-4.668038969
4.856349655,-6.749115332
-0.979654623,-0.477211194
4.318236006,2.784689529
5.4770914,-2.776183774
4.627853408,-1.907306519
5.618406611,-0.390424957
7.331680027,-6.094023564
2.394581631,-1.581236069
6.78498138,4.138134278
-4.766544756,-6.389090134
-5.822332866,-3.592218597
1.854435662,-1.728290215
3.01492774,2.138020791
1.871884357,-5.377985868
5.949217142,-4.684143491
2.176665587,-4.22337901
-4.996591145,-1.813756249
-8.731776862,-2.377108826
6.66077545,-4.704151242
-3.674945614,2.254034381
6.737456537,-2.667371423
3.782256827,-2.374685465
2.713349899,2.857515081
-2.28024497,6.500672239
8.482787124,4.762184937
3.217112151,-1.714360724
1.626677525,-1.07337777
6.691749363,-3.038327786
-2.304405142,8.950071876
-2.104507016,-2.647803646
-1.331680576,3.111419964
2.275709797,-9.566929093
-4.300638562,-2.487362081
0.745645931,-5.712609246
5.610778735,-3.108138447
-0.371642629,-4.872190056
6.944870524,4.194655346
-5.048880833,3.08664111
-2.539741732,-3.986577587
-4.500254759,-7.966307617
-0.487752464,-1.867638679
2.830024894,-8.169686452
-6.054890846,-4.049229638
2.09523015,-5.354852145
-3.407281183,-2.540641922
-5.649555981,-4.774292039
7.266097748,1.530133904
-5.749160394,-7.907568784
0.926897663,-2.235794941
6.762261326,1.17713709
4.457698156,-5.047719942
-2.587446116,7.959636484
-2.761030345,7.391177857
-0.319332114,0.306177383
-5.603379401,-0.494904572
0.655633671,1.105830107
6.694301904,-2.926409841
0.73051407,0.810160284
-6.289570286,-1.49628524
3.827719599,4.064241141
-1.980656095,-6.766759439
-6.057891749,4.755252686
5.504989016,3.91724646
-6.120958653,-2.540660944
6.269053784,-1.401414972
7.230787826,4.56973267
-6.341906497,-2.174302
-3.726711919,-6.460962362
7.682658021,1.183834485
-6.759629613,-3.415884943
6.563619876,5.193982201
-7.950602806,9.914471745
-5.704331734,8.007084561
5.53529754,0.799424615
9.574440916,1.635905414
-5.831242652,-2.772450289
-1.825233396,2.744946683
6.345897722,3.948858887
7.150178383,4.943273128
3.746764117,-4.266813013
-5.82288877,0.574871253
-0.853175482,-2.272689926
-6.420199546,6.776042914
-7.022726935,3.333214229
-3.178975421,-3.855085274
8.80212693,1.479782174
4.100266008,-5.196354208
2.019463735,-5.089596678
-1.310159143,-2.333559848
-3.018517512,-2.254186113
0.569701535,-5.975856167
1.849078421,-7.860173585
2.524315359,-5.510296192
4.043016793,4.6154317
1.635632075,-1.165636285
-4.065460084,7.865372807
2.192771996,-3.268624703
7.955953749,-7.584321695
-5.888063181,-0.489880427
-4.393147495,-1.282238276
-0.302930015,-1.757813831
3.644859887,5.362202995
-7.832247163,-0.992979733
-4.820894748,-0.498891685
6.785604358,3.196958402
2.580492074,-6.962807623
-1.50960576,-1.654028675
6.120758247,-5.351834438
-2.243433141,-1.741237293
6.911865224,3.52884361
-7.03970449,-7.326529383
6.745555611,4.349781488
7.132332195,-6.7566392
-5.020146681,-2.024422513
2.153790262,-2.805621803
-1.877668355,4.509724574
-7.02866202,2.591009011
1.042765218,-6.265225516
7.820376057,4.083453978
9.078445562,0.999434775
-3.2002176,8.912269051
3.496752805,-4.189770465
-4.615650071,3.683201644
-0.737771375,9.175569536
9.848455107,5.22761366
9.035611157,0.944545471
-6.704211356,-0.355520211
5.178207292,0.864746013
0.78117066,-7.320525309
5.926359816,-8.170234976
1.568360046,-5.51709901
5.95738245,0.19780388
-3.495832715,-5.088438773
-7.204833275,8.391408297
5.257306345,-1.984483013
-4.218928156,4.520919051
1.9496869,-4.132946639
-4.555460025,-6.52971498
1.086571252,-0.340556712
-0.9992308,0.702293515
-5.847505214,5.019958499
8.381433233,2.809845549
-3.672841132,0.90144989
5.776153029,2.587984413
-5.645893461,-0.343581421
1.213543664,-8.855730928
7.530604293,1.003238268
4.877901553,5.14843901
0.528655081,-2.247077267
-6.708486118,7.034103258
9.640884034,1.283127408
-2.731086092,-7.752877279
8.146082228,-2.865522908
-7.524061676,-6.185874624
4.939444763,-2.53438913
2.005020365,-5.242724335
2.65648493,1.822534635
6.457163413,-9.645088439
-1.307169981,-3.09602104
1.26402133,-2.833832722
-6.000713845,-4.0108302
-4.86598049,-1.249948452
-1.33695817,5.873278155
2.386976382,-10.00918122
7.357423968,2.795041244
2.534706809,-3.329943304
-5.995401095,2.660810522
-4.265446123,-7.243348366
-4.334463098,6.798265484
-8.664808154,5.608494584
-5.950533813,8.052011719
-5.989775429,-1.390947219
-8.088260149,0.330225784
6.027283921,0.703438178
3.13864903,1.648860478
5.748717854,3.425819812
3.768502551,-6.124084828
-1.314780339,-4.04164846
6.877897908,-4.667810661
3.188417121,-1.652473354
7.372912146,-2.859565269
2.981425834,2.696536411
-3.241828548,-6.409632926
9.70899444,0.936170453
2.967053846,2.153924877
4.058830742,-10.79485102
-1.098542301,-3.641386779
2.487566555,-2.113143431
-5.552618071,-0.576019576
1.87198706,-7.670720136
3.710184755,-2.649887299
5.180006329,-1.619765284
6.157107806,4.529768886
-5.284080639,9.992227911
-4.548237607,-3.124827621
-2.789164203,-2.557506393
-4.901386522,-3.068756883
-4.410916675,-6.395421537
-4.082613863,7.967255504
5.390035138,3.566372752
2.837255834,3.018105595
2.326370611,-3.685170007
-5.35029673,0.265328193
4.185544733,-1.14792134
3.308388867,-7.774584421
-2.585561206,3.462277676
-5.577367786,-6.126859322
2.295873522,-7.18116161
1.865508029,-8.318500211
-3.910237455,-4.641875412
9.859554724,0.119171683
3.275993758,4.886907542
3.9468281,-3.508077506
-0.408882256,-1.18497402
-5.078442883,8.519446901
-3.898400463,-5.773783379
4.019603492,-2.849869059
3.113844828,2.223164428
-4.386362424,3.769291397
-1.211482715,5.667827995
-3.152806629,-2.38868623
-4.545497815,6.30603765
1.111888701,-2.47669618
-2.145699215,7.461939292
-2.843622438,5.76340377
-3.570523643,-5.179826191
2.134358469,-6.561239316
2.654044442,-4.298418533
-1.032719066,1.54870471
-1.408112564,-4.783461671
-5.764817804,4.922213064
3.219750193,1.957257166
6.168496437,-2.059690205
1.289950769,-1.063458832
1.450079877,-0.37625276
3.241112986,4.099963526
-8.611884852,1.788572514
-0.596357813,-10.25349648
-6.142341454,2.622558739
2.166656157,-2.603844463
-6.132865419,3.901618519
-5.952261376,-5.474248998
-1.863192775,6.365903072
-4.897508401,-6.418083941
4.516595134,0.373879038
0.866556037,0.711419664
-1.174206688,0.64417436
-0.543294316,1.992650278
8.824805993,-3.69170813
-3.471306354,9.184008953
-2.661330855,-2.594225539
-0.884585626,-4.24909985
-11.41997784,0.527032327
4.419321017,-2.423268415
-4.347519691,5.701495759
-6.766212735,4.822653413
-0.18393925,-9.761919138
3.39120048,2.438122018
-0.653192637,4.609208333
4.969747608,4.143926689
0.440521841,-10.12479306
-2.642915369,5.747286133
-6.778472688,-0.550970711
4.456002124,-5.273521323
-5.645549421,-1.226059319
5.32079776,-5.835826734
-6.064110193,6.296670874
-7.473749476,-3.547429033
-6.463175392,2.676427389
-3.660441599,4.536717053
0.53168741,-4.326190458
3.203941772,-5.386173603
-5.8167055,0.244592667
-2.494967599,1.055142416
6.356069252,-4.029947818
-4.306220598,0.190383946
6.747160304,-1.886563628
-4.398405953,5.591664449
-7.597206687,5.811911355
7.228609164,4.744894365
-4.448088881,-0.544137231
7.811677607,5.115489323
1.059541759,-8.950429795
5.372350575,2.910678511
-3.58762308,-1.594689552
-0.072067172,-1.73648587
-4.634164801,-1.607089816
7.22926966,-1.124203142
1.868717006,-9.20820952
4.66939707,0.803334405
6.575595029,3.232586756
-2.459928456,-2.70901267
-2.59510754,4.783811812
-1.453552536,0.909653871
-5.700279271,7.314851779
6.161608308,0.454077687
3.816870697,-9.033854616
-4.119350722,6.453197788
-1.475656167,2.058034946
-5.076068033,-0.533040779
-1.577270702,-0.090996818
2.403379929,2.800912032
-8.251168459,-7.131086828
-4.954468604,-1.31591871
-5.849838861,-4.896057766
2.997493935,-3.825008759
5.427825872,-3.590333965
2.593012117,-9.153145884
6.054591721,0.863285446
3.972455258,-9.329306684
6.220830734,1.529562089
-8.800389448,-0.427047341
-2.65256127,-3.932722746
5.537059506,2.29899207
-2.669993377,-1.56567537
-3.185384021,-1.007162478
-7.063082526,8.372128665
2.589857376,-6.167417052
-0.733613479,-2.994268571
6.001384896,-2.037452511
5.269063754,-5.111068329
-6.416023009,2.570070748
6.377981166,-6.22281601
-5.287333562,-4.288747498
7.239280658,-5.073647315
-4.107744721,-6.965453966
2.285371295,-3.371241778
-5.953955993,-4.492654769
-1.988761243,-1.102637923
4.3763698,2.400038279
6.815946158,4.450145334
